time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.4400000000000008,-7.244856655359939,0.9708631153538937,0.0,1.201329854329117,1.294746454629676,0.0,-15.288739441945804,1.558284512301337,-16.57258132050364,28.757412648632886,-9.754884708046179,0.0,900.3773238375752,892.3487224468071,0.8449443880429812,900.2315146032865,101,72
1.4400000000000008,1.9424566875013831,-0.765675750105238,0.0,5.6656919934135,1.7821282540534913,0.0,8.772107788917097,4.036270061088721,-15.55992391767528,13.268636819402557,-28.792475424625465,0.0,900.5344768334162,61.808773535530634,689.852226605259,884.7049861312624,102,72
1.3200000000000007,-4.770591862902544,-2.515313492673268,0.0,1.540009538216779,5.020785521139274,0.0,-2.344445469395722,-3.227431974865384,-15.397270377911964,26.537605413460746,-17.161928375836904,0.0,900.3054789539632,816.2112912076674,20.680819312469943,892.381638936617,103,66
1.740000000000001,-4.744297318714773,-5.746835974183109,0.0,0.7293429396800146,0.12790495482646502,0.0,3.1478856378679962,-3.5656849981433103,-8.558289409743205,10.965023820733387,-28.50648478212817,0.0,899.8962966209835,-0.06439844781936677,899.7521884496723,899.4850457804806,104,87
1.560000000000001,-4.326727607988818,-0.43406749021106433,0.0,6.008949222559192,4.980891797156737,0.0,-5.387671245429597,0.07532619469604898,-14.979340068841571,28.650146858979102,-15.842279590648138,0.0,900.4631521783633,829.6158584755783,1.875192219229898,898.3194005142284,105,78
1.680000000000001,-11.911935462259658,1.9791524213022187,0.0,3.2563835600581506,0.0859304224284303,0.0,-21.807471702450304,1.9744827159847897,-13.45688306649907,28.827721773702706,-5.789510610659899,0.0,900.0689147573753,900.9598677950358,0.2820744082870843,899.8255043427852,106,84
1.3200000000000007,-2.9413208532006494,-0.28692090206479,0.0,2.785786056047666,0.8583091295373455,0.0,-0.4015771068032273,0.792766866016364,-15.221321840038371,28.12328921762712,-23.677891516854427,0.0,900.3251109910091,33.88092980627799,225.16150626796355,893.8154314651207,107,66
1.620000000000001,0.41404640169432355,-2.0875576363786963,0.0,0.4011254236362154,3.436935195287532,0.0,1.647707919934564,-5.701745059472136,-16.28662908669779,13.049570271092168,-28.838148086668287,0.0,900.1351792840308,1.051004636544519,842.215809575181,896.2098707383285,108,81
1.3800000000000008,4.510812407683427,2.288421338310463,0.0,2.0606680952046776,4.184063109498911,0.0,3.777481820025646,1.9183373712329503,-13.9113260066187,17.964653390134714,-28.615775441559666,0.0,899.7742042579277,87.13540012672932,555.0140387402158,674.7553531530519,109,69
1.4400000000000008,3.7886816730377593,-0.0028515152137161865,0.0,3.1803285436154134,3.677071879630237,0.0,3.976745662556963,-1.4054083088774,-13.543041957632445,24.171092889584227,-28.56934607418305,0.0,900.0566657278827,73.63224324183047,83.69749374383994,795.7414509961428,110,72
1.4400000000000008,-2.1118125815020843,-0.17053613850015528,0.0,4.724773863502891,4.8793688626444585,0.0,1.5290506740695164,0.1401480189197121,-16.20754843228668,24.417488723769356,-25.846411981591416,0.0,900.4808553753916,29.38508988946676,575.4791619212818,858.9728859636627,111,72
1.560000000000001,-10.158498184865959,0.9214601595481154,0.0,0.36588953736371543,4.580923706445965,0.0,-5.690601926873274,1.2473578815387707,-14.773811838395744,28.832852775969695,-5.089327011911203,0.0,900.6030296732421,900.3460522470564,-0.39603645044434066,899.722484319298,112,78
1.4400000000000008,5.695875080416933,1.180087554476881,0.0,2.3170470170970354,0.3960326596523682,0.0,5.022595056793386,0.5030948746627619,-12.93115437950614,20.277763532187112,-28.82778143064747,0.0,900.3963135107169,26.114011533248615,87.41854828287292,700.0336453619775,113,72
1.3800000000000008,1.081386665938915,-0.3781500432604276,0.0,4.211055006142786,0.9062281558158736,0.0,0.9958154444520869,-2.8192757878759713,-14.769877160705851,26.9350955368241,-28.752889266099746,0.0,900.289122216893,58.65518945949226,12.07684394977033,863.1131421659682,114,69
1.4400000000000008,-3.0968029635159464,-0.6268447477499283,0.0,3.039784890800844,5.988675450248758,0.0,-4.345288114309794,1.3010725228907543,-15.107425493634008,28.77450711426024,-12.408577426498494,0.0,900.4350001142615,884.5169870338894,-0.40120651550272834,899.6372122172733,115,72
1.560000000000001,1.4905098418841465,-1.105087689711656,0.0,1.6026388278930117,5.648036907557557,0.0,-0.03730640334857213,1.8033899637879158,-14.574881385609988,22.809075303468223,-28.812779656279446,0.0,899.4442852090262,26.147990269224266,22.904461972562956,867.086551846544,116,78
1.2000000000000006,-0.6401111089169367,-0.39107774921205607,0.0,5.238508557231922,4.363679244280469,0.0,-0.6892332677554303,-0.14632567759722684,-16.65092089877802,25.581839392929943,-26.352437562049133,0.0,899.8805097170206,41.36191039912331,15.817045395157516,862.1248760129841,117,60
1.4400000000000008,2.3905543846704096,-2.1450491124245152,0.0,0.3139252098397929,5.508119447700395,0.0,3.4867966312395184,-4.839422445849704,-11.26547503497525,26.34381406824061,-28.818690779126463,0.0,900.2253244710319,46.323770619897175,12.94878700160056,808.8442042075051,118,72
1.620000000000001,3.231142256648786,-3.5878788419200665,0.0,1.323493193473415,0.7966778531633487,0.0,3.2317042452468696,-3.331614360393932,-12.244716830673498,23.125728631613246,-28.820534028774652,0.0,899.6582350179938,8.30952809762892,187.97659775186995,752.7028452124181,119,81
1.3200000000000007,-5.257172656081599,-1.4922554687280447,0.0,5.6254284499079095,4.803057978016021,0.0,-0.8545454632485785,-1.50403039341979,-17.07546668215174,28.81879860772413,-10.201061646567544,0.0,899.6666446547872,893.6046177914739,-0.4429423266314686,900.1268753566998,120,66
1.620000000000001,1.9819715642167397,-3.8370266337385788,0.0,1.4341747549614814,0.46335636344619324,0.0,0.6673327025966989,-2.9371698194604656,-16.475042455270867,15.007548353976873,-28.849712845160777,0.0,900.5150147819245,0.30353498171787274,639.8727174273804,872.2078070554034,121,81
1.3800000000000008,2.6459825669233394,-1.9099071976587134,0.0,4.665442793627701,0.7926109820473002,0.0,1.5993689702876148,-4.339786615575954,-13.833889396807477,25.96403536403082,-28.82110521994166,0.0,899.8610969730398,13.793008976506547,16.140012791678814,832.9845294669536,122,69
1.5000000000000009,-7.319006084259798,-2.8871665078171973,0.0,4.39928307403396,4.393807479551272,0.0,-1.9007509737483503,-0.9567402940214246,-12.826886130204404,28.826252325997157,-9.696009721226329,0.0,900.9926471942075,897.739483947331,0.21627780614727082,900.0067474084026,123,75
1.5000000000000009,-15.564016922136203,-0.8755809283280702,0.0,1.0379761096658422,4.582111445400233,0.0,-14.91539796702697,-0.5404219212541157,-15.561985292545087,28.817582373931902,-4.887219244810201,0.0,900.2854810509438,899.8084110959832,0.18977419210756957,899.4952801063569,124,75
1.560000000000001,3.866245336989942,-4.805569844418656,0.0,4.008996824227115,0.23030405898705997,0.0,2.468171421633317,-3.260421861359793,-12.411227928595185,8.397549048239235,-28.84024882339266,0.0,900.1645266474197,0.6932346032538571,860.1703880838496,893.1270431360952,125,78
1.5000000000000009,2.916876542905127,4.986403191658334,0.0,3.728637408660367,2.5445436527227976,0.0,2.793717683663509,6.826025541237608,-14.486321179921697,6.471488134103312,-28.833347326222167,0.0,899.9813194907892,4.61132435353476,378.3709249567743,36.63234430590099,126,75
1.9200000000000013,-1.9759614258916633,-8.519992495843193,0.0,5.944623384438863,5.721606205937062,0.0,-2.2858563198210753,-7.540050519365332,-12.759317869400423,4.572976541857239,-28.828992771245552,0.0,899.7006535266913,0.15401957696335397,899.7165530263356,900.1970578288576,127,96
1.1400000000000006,0.645976438127978,0.9731374323372652,0.0,5.009838670827831,0.2361109130530883,0.0,0.07952861068764089,0.8348504722511699,-19.197736718769978,25.78715598363917,-28.83497767279073,0.0,900.1559402319147,7.192110878837229,10.382050048678979,827.923810690542,128,57
1.680000000000001,-3.306579249698558,-9.01004106831319,0.0,0.4173513597611205,4.457577298890733,0.0,-2.3036555719549363,-10.468056407099965,-11.489390454905228,5.606985164432238,-28.829459799682734,0.0,899.7664560191885,0.19524744176005596,899.5246132713363,899.8703332168197,129,84
1.8600000000000012,-4.121145638291013,-8.649266974934754,0.0,1.7975732549976708,5.770051005725951,0.0,-3.329422395954331,-6.8129910550284905,-14.545290340418914,5.355905827723975,-28.83456071175702,0.0,899.854073619683,-0.1345478853087751,900.5625775656692,900.689753863589,130,93
1.9800000000000013,-4.478159293036928,-8.61411436477757,0.0,1.3820714584642086,2.39193994540787,0.0,-0.9525127928988546,-6.804044232352649,-13.279463552187162,4.768109163366358,-28.84204049915474,0.0,900.2001392618077,0.06228276944939023,899.785259327008,900.5026743202471,131,99
1.8600000000000012,-4.674087828461716,-6.8431383463972075,0.0,3.645079075600716,5.857757617455719,0.0,-3.8020268152806342,-4.122810118636253,-13.917810597927964,6.336503855040133,-28.820295803709588,0.0,899.5810952959126,-0.42413732926067194,899.4897733295848,900.0097601575316,132,93
2.0400000000000014,-5.071282715667729,-12.252100052007133,0.0,5.67707540407398,0.6677556674798923,0.0,-3.2855807340166683,-9.351664829819425,-10.764236139876974,5.8415738412092555,-28.83594869570254,0.0,899.856273322305,0.15128098134735218,899.7469218444523,900.5451282461497,133,102
2.1000000000000014,-5.291354391863544,-15.528426997550769,0.0,0.13033872724186324,5.1627507071724565,0.0,-2.8391168553136565,-16.806798808923396,-8.813330532356046,28.71318916014355,-28.828774753018045,0.0,899.7458704718508,0.4373816701280979,60.65425386222108,900.1004571343609,134,105
2.4000000000000017,-6.091365359396024,-19.657059744063957,0.0,2.48108792238631,2.789415072569936,0.0,-1.5739838560338546,-18.002096668548877,-7.845794348032554,28.840812361372205,-28.83267691805746,0.0,899.7857142145206,0.4525994834351632,0.20198890342114306,900.0404130729635,135,120
2.580000000000002,-6.6541901036775535,-22.114905188654774,0.0,1.158269885540549,3.936800235787338,0.0,-1.870387315238212,-18.566665269214624,-7.742667462109809,28.41275542656585,-28.820554319925126,0.0,899.5787428652122,0.13457834419516757,0.47438626399937833,896.1618004983087,136,129
2.580000000000002,-6.556930037415248,-22.149627128871725,0.0,1.1288468266806975,3.903718954946811,0.0,-1.7928512413711086,-18.641283609783134,-8.125215562137416,28.18323668608395,-28.837935030149236,0.0,900.0180907483674,-0.06183768134140921,0.1639425126301369,894.4703458169664,137,129
3.1200000000000023,-7.923403164809745,-30.6226219743179,0.0,4.472492138761025,0.9436266477210822,0.0,-2.536434722908125,-19.584071132063134,-5.720469739572213,28.826979164059708,-28.831530255132208,0.0,899.9686502543743,0.19132210332552674,-0.125925794746247,899.5952359104838,138,156
2.4600000000000017,-6.233215494732933,-20.569976430049177,0.0,4.192801719141322,1.077867839685572,0.0,-2.58690315615714,-17.79221692585371,-7.316510223780464,28.837499702711806,-28.84762043428364,0.0,900.2321111803093,0.20025702603519677,-0.0027916866846089405,900.0792655616,139,123
2.940000000000002,-7.5397433297669405,-27.556424230202847,0.0,5.609008007497959,6.088171447012157,0.0,-3.00721156152863,-19.150892290852987,-6.233722666859858,28.85377925546118,-28.85185803623328,0.0,900.7386683344519,0.13284074433508739,-0.5107534900254334,900.7231098487276,140,147
4.319999999999996,-10.590248348983895,-51.51859089157559,0.0,1.5631689437680105,4.046804494176987,0.0,-1.5092234579336075,-21.780800544608613,-3.6000107510673094,28.841868863054515,-28.82190382832651,0.0,899.5603976918219,-0.01426437016414916,0.43956159401592126,900.2569113582355,141,216
5.0399999999999805,-11.9329739976451,-65.05526703822234,0.2364338451967925,3.4989780382546165,2.1488142482132293,0.0,-1.0676538711529795,-22.59688185822699,-2.8268846939890646,28.837108613224895,-28.835771686603454,0.0,899.9741590717656,0.2710109657224195,0.08601810184607453,900.1134499202899,142,252
4.559999999999991,-10.971697579296679,-56.18011420464892,0.0,2.1967429054957535,3.367452309951423,0.0,-1.033432487244752,-22.42320342492819,-3.916313708791712,28.794969883700123,-28.84301408343395,0.0,900.2018174282953,0.005316133807995949,1.027511401323516,898.7575806119831,143,228
5.0399999999999805,-12.193663800547222,-59.88467820022887,5.4571197888300755,3.58013506484364,2.1366445792134705,0.0,-1.1628394233917665,-21.05468782506984,-0.8589257413778724,28.814705726433306,-28.849676610631864,0.0,900.5134977977924,-0.044538196166010124,0.17590954639306472,899.3689189236588,144,252
5.0399999999999805,-12.271521085766926,-59.45185638798665,5.883419344459824,3.584060343826348,2.158394574432041,0.0,-1.1691040392058256,-20.90455073290991,-0.6875516398092614,28.844186534877945,-28.827303547514436,0.0,899.8133097867482,0.20026441242062704,0.3949233315529306,900.1948235737611,145,252
5.0399999999999805,-12.162043506868805,-59.88795730870197,5.315983386204396,3.58243067942408,2.1481113691608638,0.0,-1.1569449891909132,-20.99209996334748,-0.8200630410310477,28.838764917116077,-28.84702852851554,0.0,900.3353932021935,0.7595620604312568,-0.4220102281222168,900.0647006455561,146,252
4.799999999999986,-11.428843118433788,-60.6632136134364,0.0,2.885823607204223,2.7278387538273705,0.0,-0.9185630794710623,-22.610537897660052,-3.3801910052242525,28.8337663919612,-28.82985391845363,0.0,899.7816191240044,-0.07280787796763666,-0.21160168983672,900.0284521577984,147,240
5.0399999999999805,-11.979231218280583,-63.488065626518775,1.9570524349341807,3.5170271557578623,2.1395476358165926,0.0,-1.0921950780389305,-22.203500119614493,-2.2644409739713813,28.82910917642557,-28.843662868468368,0.0,900.2756454746407,-0.022252293487484053,0.14277604840819152,899.808224994862,148,252
4.979999999999982,-11.732126748499228,-64.19271317387849,0.0,1.8090096568036014,3.8483217357811714,0.0,-1.1457922055603222,-22.467504789299536,-3.072319158176509,28.827296083404633,-28.83116681954253,0.0,899.7338269668479,-0.20662525669717416,-0.39342494654374655,899.6599979256284,149,249
5.0399999999999805,-12.054422275705274,-62.596862464762346,2.862308272990214,3.5252153190197166,2.1280884048356583,0.0,-1.1149746952084472,-22.05208211245673,-2.0371703961473617,28.828230523286113,-28.82783427198657,0.0,899.73406929461,-0.3988789668544932,-0.2889852417829616,899.7583595409725,150,252
5.0399999999999805,-11.930829424269056,-63.69056223115562,1.6852898164067076,3.55857646669161,2.067697667368737,0.0,-1.11984382666065,-22.38090982025956,-2.5006059712825524,28.826782293996448,-28.854234651704562,0.0,900.6760646194433,0.4899056712381076,0.13348792338751264,899.7560381293415,151,252
5.0399999999999805,-11.915711205381768,-63.36046560043007,2.075375696185636,3.5759982657955334,2.084323160580329,0.0,-1.1182435223209084,-22.134177939839255,-2.1786449462210733,28.836125427117985,-28.844640924775565,0.0,900.430894300889,0.7399337874427911,-0.5779624763876469,900.1194973069076,152,252
5.0399999999999805,-12.068505499770696,-62.51585200998882,3.0886721263905415,3.533676373724921,2.139626977114668,0.0,-1.110041095756191,-21.987401449555176,-1.944445801790088,28.83832413169781,-28.842140002450204,0.0,900.216707154143,0.3044468765395071,-0.17110148492253968,900.1216179075241,153,252
5.0399999999999805,-12.031469238295404,-63.30001155053646,2.0752645174350643,3.5460725773281947,2.0728907501947127,0.0,-1.1274720855315534,-22.402179851761087,-2.4966372010158597,28.832168979589987,-28.840397543950182,0.0,900.1712269492327,-0.033726387437683025,0.316039803770896,899.949799477495,154,252
5.0399999999999805,-11.844224548518268,-64.20652495026386,1.2034763478895423,3.5484366730061367,2.100411875831984,0.0,-1.093390107932002,-22.304789077117352,-2.42023690936754,28.853087924725415,-28.82170678180752,0.0,899.5651219077321,0.27694032354076786,0.1062986407439176,900.6976821652335,155,252
5.0399999999999805,-12.066258765286625,-62.953132966660355,2.707113634982739,3.525070146779381,2.118387076401552,0.0,-1.1133265297462451,-22.202430460036215,-2.1994412011371165,28.842251965605836,-28.842481153666235,0.0,900.2874185926535,0.23616583288859483,-0.17427470320183186,900.2969053142932,156,252
5.0399999999999805,-11.870548822107342,-63.961849242483844,1.5293968371610236,3.5733749745094876,2.0958271593300495,0.0,-1.104804386543306,-22.193604487701187,-2.2761784658904864,28.82486896054032,-28.825380929248578,0.0,899.6224042519813,0.08342696715366146,-0.1830029455694301,899.4588439963055,157,252
5.0399999999999805,-12.094151746883904,-62.72553067063185,2.8117805404809793,3.556576026494101,2.093213500636603,0.0,-1.131889031691675,-22.192116629340003,-2.200022715166162,28.85409677382421,-28.84755168104292,0.0,900.5061071479155,-0.7313020698968542,0.4192878157253739,900.7002705313491,158,252
5.0399999999999805,-11.889517410980911,-64.76870388481917,0.5310912977188433,3.521122792604647,2.093589079342067,0.0,-1.0864858919433051,-22.6567511223185,-2.872993883644992,28.84467637594174,-28.849102658053692,0.0,900.6274709666676,0.15971776672360194,0.29286200632492043,900.3587470928953,159,252
5.0399999999999805,-12.054412600842612,-61.30429728241658,4.170662494944129,3.603567503695089,2.1102242078598845,0.0,-1.147662158335569,-21.43365020393172,-1.326921722075797,28.83363193352971,-28.824616184131575,0.0,899.8386537098995,-0.5005813395122068,0.7880982982739572,900.0537695107437,160,252
5.0399999999999805,-12.002096874476386,-64.72055431718339,0.5968307570502999,3.504620432012052,2.1372457187080887,0.0,-1.0828924910491502,-22.56524935371128,-2.7602112216127477,28.837347131357962,-28.84201492678145,0.0,900.1601090368255,0.07017126754521882,0.30784795285890404,900.0909402646171,161,252
5.0399999999999805,-11.976510892410733,-64.39560017164085,1.1073274370539374,3.540312829000367,2.117502005682338,0.0,-1.0998210952275018,-22.358604452202734,-2.480060599556979,28.836440290322262,-28.84011613774294,0.0,900.2906767016777,-0.5199587867677462,0.7194570564933594,900.0857985490076,162,252
5.0399999999999805,-11.865267123219699,-65.04954020906999,0.23234026826893858,3.5069614000014955,2.0792003174923277,0.0,-1.0838659558605732,-22.900254220811167,-3.2172608636684563,28.82479086379911,-28.84280347840313,0.0,900.3675628341313,0.10942033649941137,0.30200911213292936,899.7329969193872,163,252
5.0399999999999805,-12.014819036310442,-62.12054779479697,3.328283196094534,3.6009469752947982,2.0552534084076477,0.0,-1.1549284421409445,-21.926226908188077,-1.8811814827925473,28.82686167225311,-28.843469290814763,0.0,900.2816325264633,0.14035914563541826,0.2223733367978055,899.7036362559861,164,252
5.0399999999999805,-11.909677091329893,-64.77936631336023,0.4939947995985067,3.534253845247399,2.101025251697898,0.0,-1.0980425227325525,-22.44692697914623,-2.6366765663125746,28.819614767976034,-28.858035383575057,0.0,900.662558039378,-0.502248353128416,-0.3465233871808189,899.4182997281803,165,252
5.0399999999999805,-11.928193900881324,-62.89592769205141,2.4178645379660795,3.563229637057029,2.0504294350196908,0.0,-1.1332196445834832,-22.290738374612655,-2.3617739238716617,28.83126101516728,-28.839768151468,0.0,900.184312535693,-0.4416990192659094,0.5705945581986138,899.8806818870071,166,252
5.0399999999999805,-11.963002340436985,-61.889034002570575,3.5536236708525206,3.5961029371468243,2.090405906326888,0.0,-1.1367441667071778,-21.707112583021047,-1.625158395536018,28.852774735591378,-28.845222137613366,0.0,900.251861445812,0.3385440260076184,0.2623781452706135,900.5257929750564,167,252
5.0399999999999805,-11.972454976915,-64.60978090431976,0.6210402243426437,3.512970796778472,2.0946948909525975,0.0,-1.0993924503688757,-22.6998587500126,-2.9324620714693688,28.823512743715707,-28.83960589802093,0.0,900.1855612554097,-0.2505743359603183,-0.16919507307454465,899.6687581465604,168,252
4.859999999999984,-11.572792405826966,-62.11530566478172,0.0,4.586606579452008,1.0284544821947863,0.0,-1.940079754348376,-22.18127562756731,-3.3386436782550377,28.831627219466537,-28.809821397300993,0.0,899.2055842113734,-0.23304429243659094,0.5761763433340356,899.9693860486142,169,243
5.0399999999999805,-12.022863061321642,-61.51171270881025,3.8636082805037315,3.5929701714513804,2.087614050799651,0.0,-1.144412874500349,-21.723857272773714,-1.6376867817274672,28.829643972622616,-28.834424579860244,0.0,899.9678430034063,-1.135804542142914,0.26889659900595275,899.7507780182887,170,252
5.0399999999999805,-12.001863385115506,-62.150195332884515,3.320923795481322,3.58939845156023,2.1065798703323733,0.0,-1.1340774548256425,-21.661866067498252,-1.5860183693530066,28.841585057536584,-28.843580279068888,0.0,900.2295743422718,-1.3349898943164697,0.058096447621687364,900.1532993328302,171,252
5.0399999999999805,-11.900155428396342,-65.28201891921498,0.11388068738758315,3.5171892011472927,2.110245353951573,0.0,-1.0805301887810403,-22.6988842823476,-2.9354145354111343,28.846359108338525,-28.846166914315507,0.0,900.3495954045488,-0.9471450629848595,-0.20926525212960337,900.3853405505539,172,252
5.0399999999999805,-12.256346953416555,-60.156318717479046,5.262725593419351,3.5349687708439497,2.1307324294360868,0.0,-1.1531736426377444,-21.58654388656782,-1.4049831276007398,28.835037493625887,-28.845668303533955,0.0,900.4160954505388,0.5292607774471267,0.6282591135086433,899.9996887095659,173,252
5.0399999999999805,-11.963811843877538,-63.98197143481963,1.4280925307869041,3.5355856420376455,2.1144211078495143,0.0,-1.1013377328710974,-22.325665126807376,-2.426382369378521,28.849055235702227,-28.817553727008683,0.0,899.4495770999333,0.11583174758728887,-0.40394738789766843,900.381767825254,174,252
5.0399999999999805,-12.403368326375917,-56.92795848442409,8.204546879479956,3.56264368018876,2.175545367172788,0.0,-1.1951558209288924,-20.292506205825493,0.02583243085994319,28.835167745747174,-28.853966381955118,0.0,900.6504201304595,0.08432726528437598,-0.5396464571250777,900.0058172143509,175,252
5.0399999999999805,-11.776770000947739,-64.5893055904405,0.7776322319616187,3.545023970825044,2.0712108125046313,0.0,-1.0873745904552756,-22.62448381895674,-2.8288251536182054,28.843698473831495,-28.834643254137315,0.0,899.8961402526434,-0.7412609002153566,0.6323548714012484,900.1961715072343,176,252
5.0399999999999805,-12.069186498449803,-61.29189718727579,4.022935445473318,3.5775398415417534,2.124780417099279,0.0,-1.1388575017502696,-21.52047226008933,-1.4124317996210194,28.85907139417756,-28.822529128381458,0.0,899.4687078560647,0.23394065659560767,0.502280897500724,900.7413158758048,177,252
5.0399999999999805,-12.335136358766826,-57.13347975222834,7.8626893889896285,3.6434488720004214,2.1363589218957166,0.0,-1.214280871016454,-20.125433999383603,0.11338841454008089,28.81617508455417,-28.85613101996402,0.0,900.7986355525592,0.017586987494153855,0.4293842519738813,899.4601881249541,178,252
5.0399999999999805,-12.177283246404933,-57.678019983531826,7.363797296204699,3.646934869379738,2.1215973586558547,0.0,-1.1980734157940967,-20.250901764828825,-0.02212869268363893,28.82726358643411,-28.833091715701524,0.0,899.9492627459517,-0.9533910163759178,-0.04143265099703891,899.6217315151822,179,252
5.0399999999999805,-12.101426466660929,-61.58562822021858,3.78216828499195,3.5116548339857694,2.17280594934131,0.0,-1.1111932722528763,-21.691076102074717,-1.6087425928270838,28.820850127116355,-28.808889278651556,0.0,899.3389826651677,-0.2078375318090235,-0.8057210639971866,899.6139529450662,180,252
5.0399999999999805,-12.058149986120076,-62.10736688298888,3.5455915928368897,3.547270687370233,2.1021874266864344,0.0,-1.131138497638392,-21.94138435075122,-1.8635613521439938,28.840178706318028,-28.8431825792262,0.0,900.2284255291348,-0.861733777374243,-0.2459991438432427,900.2338586133313,181,252
5.0399999999999805,-11.914157232713563,-63.214331723097416,2.1615623532471253,3.559561995212217,2.1058597579753933,0.0,-1.1053262729506461,-22.151189265271856,-2.2044480544261997,28.84483360763696,-28.829208352305105,0.0,899.789200460614,0.3763008725989665,0.2695181928652009,900.3611769005224,182,252
5.0399999999999805,-11.950326892952306,-62.645702317262135,2.617520725629507,3.5678465835925106,2.125571885405485,0.0,-1.1133216340240888,-21.8183036628486,-1.8177186752111667,28.841424346769795,-28.833083454895934,0.0,899.8968633191378,0.3219163306062918,-0.11397820634385172,900.3558624246541,183,252
5.0399999999999805,-11.97211759613011,-64.13014972545004,1.406063267168744,3.5310591417511716,2.101658025418283,0.0,-1.1014245690304787,-22.44518169809609,-2.568702455473969,28.82265806306567,-28.84342187179225,0.0,900.34530565478,-0.1362118896773719,-0.017279826555329336,899.5681180126259,184,252
5.0399999999999805,-11.991258702664572,-64.47047413428574,0.911661730457382,3.5281719843326567,2.0834005045754758,0.0,-1.1115511730514902,-22.605233077453107,-2.79581740151887,28.808675007696852,-28.838520792835695,0.0,900.1154884420421,-0.06668667164965342,-0.20568770792527574,899.1539829708602,185,252
5.0399999999999805,-11.874714874368262,-63.05264417964875,2.371003739167357,3.57381216817663,2.1025960786548836,0.0,-1.1137548651911944,-21.855538558194407,-1.8634620241429394,28.83847709957227,-28.845209107598315,0.0,900.3799000932692,-0.5891358591645195,-0.12256772407144004,900.1877699870179,186,252
5.0399999999999805,-11.775783828787274,-64.79641496968753,0.2942103423086176,3.546106501704509,2.048536141192262,0.0,-1.0921560307222706,-22.841704597162174,-3.1678190248582387,28.838263803238128,-28.835965734947884,0.0,900.0904945239922,0.1486492066184593,0.27057461465667365,900.1426756707771,187,252
5.0399999999999805,-11.753013636745012,-65.31207403853256,0.0,3.563086770641089,2.049676761050735,0.0,-1.0885273137966898,-22.80418825663586,-3.1173700528560198,28.833494780849957,-28.82712618945537,0.0,899.765846151835,-0.1414905667638407,0.7955643249302141,899.8660790084723,188,252
5.0399999999999805,-12.099017747222678,-59.58801619861443,5.6461135203018955,3.6016287565694487,2.0871160315363646,0.0,-1.170117929955305,-21.205298485513406,-1.0094779008282246,28.836576732707023,-28.82454875139667,0.0,899.6783544693419,-0.5044693451760522,0.25445388265199453,900.2430792193718,189,252
5.0399999999999805,-12.029642594206098,-62.55264586606687,2.771563439275979,3.5598897590935703,2.0647426795964012,0.0,-1.1396406575769689,-22.217565629988822,-2.2424690399566467,28.830632665253592,-28.855178921113545,0.0,900.5047204016084,0.07318113976999147,0.39482621904409965,899.8488182297787,190,252
4.739999999999987,-11.231366424381841,-59.53810832916124,0.0,1.1412529077683269,4.473754105113731,0.0,-1.7282945950469506,-22.526622336107252,-3.2982152999433496,28.834549565129205,-28.838128990929075,0.0,900.1368787019428,-0.5255712398015105,0.7602834212271712,899.8851058752292,191,237
5.0399999999999805,-12.308926016069503,-56.944384253293144,8.08626497257399,3.5948229432206364,2.1641783480306565,0.0,-1.1888749683133384,-20.301587989471436,-0.007278382038475806,28.838564272012306,-28.84377633173458,0.0,900.1450874122733,-0.9411070449190985,-0.46245581818668785,900.0254112067421,192,252
4.979999999999982,-11.82937616993155,-64.30361967837563,0.0,1.7666858080184475,3.83095932567149,0.0,-1.1171300698009201,-22.887401399620686,-3.570332932879455,28.838164004918582,-28.840321813511377,0.0,900.1306122359558,0.34289809938725846,-0.019702148760857602,900.111603255743,193,249
5.0399999999999805,-12.02905652605237,-62.855317410571494,2.597142595505768,3.5408014270333616,2.1327530788087827,0.0,-1.1085457625478599,-22.05312235646641,-2.064393135683052,28.835911034333233,-28.823653539649573,0.0,899.5709780679391,0.28634047397856865,0.18144185345698008,900.0857059120943,194,252
5.0399999999999805,-12.147700641434664,-59.43409396236512,5.707801442502258,3.60347665119707,2.082173049840728,0.0,-1.1785608652005002,-21.318093619512947,-1.1144995876911494,28.855635802870815,-28.8401627821769,0.0,900.0185617898942,0.04360872493404713,-0.42864605426768854,900.6452806416142,195,252
5.0399999999999805,-11.866016023352465,-65.17897931286242,0.24751928269178106,3.510256590898063,2.0941460550697197,0.0,-1.0751724540933134,-22.84928344733791,-3.12957733896296,28.838847331661032,-28.846351010833054,0.0,900.4253170558444,0.06986987506311765,-0.11848014045774011,900.2114669145144,196,252
4.919999999999983,-11.675921620706847,-63.0425315534701,0.0,0.07042370100121431,5.5324624360009445,0.0,-2.31260973973259,-22.821796514173396,-3.696705186532246,28.839587681666977,-28.8120636269041,0.0,899.310755865627,0.05398050965971392,-0.15616702806985364,900.2188806458925,197,246
5.0399999999999805,-11.96631567149477,-62.507851420787084,2.973909934652419,3.552379549142458,2.10501040598378,0.0,-1.1153558768888623,-22.036905476473507,-2.0300431175868474,28.837229083979416,-28.823852402470152,0.0,899.638094674112,-0.7440788666435119,0.04696490743101278,900.1857827302345,198,252
