time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,2.7538914068072993,1.0819090304090586,15.183938528333618,0.12091667187236332,5.8992660919359885,0.0,4.0738496864881535,1.490600975311269,3.5666549858815775,-0.008742373377987849,-0.14556336972401734,0.0,406.8697549699234,407.77179837814157,406.3365489133782,406.65669841674054
2.4000000000000017,3.0045738815134277,1.1732319331884065,15.396200910904708,0.12003695649081614,5.89012898292296,0.0,4.282695955430129,1.5533614556897137,3.508342382107026,-0.030414141038019163,-0.17117162814691417,0.0,423.6191970530792,421.38716045975406,425.32794520630546,423.46757401668634
2.4600000000000017,3.2680193115980405,1.268323051316959,15.605188823031321,0.11850424833621975,5.879770594781693,0.0,4.499369319841121,1.6161107392714509,3.4573982647400623,-0.01725204560813165,-0.17574610877450095,0.0,427.37194063026726,426.9518079923896,426.63153489628434,427.7538666313852
2.520000000000002,3.5467902969942107,1.3677456778845116,15.816137246670467,0.1170180555130802,5.869753628581623,0.0,4.793438569686253,1.697647827389996,3.5727974127974944,-0.04735341026703549,-0.15350071724784609,0.0,484.47008485769015,486.11551984915855,484.7227689915901,482.4548946185161
2.580000000000002,3.8413243717884886,1.4714647093539763,16.029315722390223,0.1143784294524881,5.860246029098544,0.0,5.0247704941333575,1.759320584741217,3.5325702838339765,-0.03800469160211465,-0.1708801796827487,0.0,435.0318892426565,433.5491430597253,436.058598972802,436.8378385843384
2.640000000000002,4.149043673240904,1.578623368559597,16.238242909505303,0.11229385847012985,5.849914897903989,0.0,5.233032178481863,1.8123978375829783,3.431337225827953,-0.028909826937005435,-0.1749288916688033,0.0,415.00619398579346,414.6197764839062,414.0701980588925,414.86905535925416
2.700000000000002,4.4695100719355825,1.688957816034654,16.441352409982876,0.11042081245443391,5.839354444241007,0.0,5.449656358415443,1.8651961690528265,3.33856145056138,-0.03628498102285873,-0.17825373719586224,0.0,419.6811752461372,419.3605547681967,418.14537669955087,417.5018519599281
2.760000000000002,4.804190409422459,1.8026707989554265,16.641143301416314,0.10823374740661151,5.829196763363841,0.0,5.706730029779309,1.9249147523916132,3.320288433336197,-0.03678529908526397,-0.15565426206488997,0.0,445.3002761847035,447.1176677512514,447.07536457906116,447.03399632241104
2.820000000000002,5.154521286218004,1.9199373986924568,16.83999640786349,0.10577626566290377,5.819955695702582,0.0,5.9712032025987805,1.9836376202763835,3.3073016880004875,-0.050979934512335456,-0.1509345233152233,0.0,450.19606531902,450.5557938621233,451.01525791767534,449.8662333412527
2.880000000000002,5.520539455060137,2.0406078957922165,17.037454816679116,0.10225846428013519,5.811181504885472,0.0,6.229594541485126,2.0383233555031004,3.2739197499975927,-0.0818751260790055,-0.1382018274520215,0.0,445.61693828959494,446.6367014643849,445.5281871783916,442.9917032516941
2.940000000000002,5.903747150721208,2.1647967928080565,17.2359780933138,0.09739124447856895,5.802682193505202,0.0,6.543962014000754,2.100645527070715,3.3422321860505413,-0.07965281995793654,-0.1496440361175682,0.0,481.62538990513,480.7419280942429,481.9085435279029,482.07177089841105
